Lot Frontage,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Total Bsmt SF,Central Air,Gr Liv Area,Full Bath,Half Bath,Kitchen Qual,Fireplaces,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,SalePrice,SalePriceLog
66.0,5,1964,1964,0.0,312.0,912.0,Y,912,1,0,TA,0,Unf,1.0,Y,0,0,115000,11.652696102959753
79.0,6,1959,1959,0.0,655.0,655.0,Y,1194,1,0,TA,1,Fin,2.0,Y,0,0,159500,11.979805470779858
60.0,6,1959,1959,207.0,414.0,864.0,Y,864,1,0,Gd,0,Unf,1.0,Y,168,0,120000,11.695255355062795
73.0,5,1957,1957,0.0,708.0,816.0,Y,816,1,0,TA,0,Unf,1.0,Y,0,0,129900,11.774527900858468
80.0,6,1961,1992,104.0,913.0,1313.0,Y,1773,2,0,TA,2,RFn,2.0,Y,355,98,183000,12.117246896289503
86.0,7,1959,1959,58.0,0.0,0.0,Y,1472,2,0,Gd,1,Unf,2.0,Y,0,68,157500,11.967187086434018
,7,1962,1998,0.0,636.0,1438.0,Y,2448,3,0,TA,2,RFn,2.0,Y,520,102,277500,12.533579815765737
47.0,5,1957,1997,0.0,1277.0,1484.0,Y,1600,1,0,TA,2,RFn,1.0,Y,288,258,207500,12.242891437918386
60.0,4,1950,1950,0.0,455.0,910.0,Y,1521,1,1,Gd,0,Unf,1.0,Y,199,0,147500,11.901590234400047
60.0,4,1949,1950,0.0,0.0,720.0,N,1192,1,1,TA,0,,0.0,Y,0,0,135000,11.813037464800539
60.0,5,1950,1950,0.0,0.0,0.0,Y,1040,1,0,TA,0,Unf,2.0,Y,0,0,109500,11.603688960617083
60.0,4,1950,1950,0.0,0.0,0.0,Y,1040,1,0,TA,0,Unf,2.0,Y,0,29,109900,11.60733523953139
70.0,5,1959,1959,0.0,369.0,1040.0,Y,1040,1,0,TA,0,RFn,1.0,Y,140,0,133700,11.803361242493628
60.0,3,1950,1950,0.0,0.0,0.0,N,1040,2,0,TA,0,Unf,2.0,Y,0,0,81400,11.307142836927456
,3,1949,1950,340.0,0.0,0.0,N,1040,2,0,TA,0,Unf,2.0,Y,0,0,87500,11.37940550085183
60.0,3,1950,1950,0.0,0.0,0.0,N,1040,2,0,TA,0,Unf,2.0,Y,0,0,93500,11.44572741040675
75.0,5,1960,1960,0.0,0.0,1556.0,Y,1556,2,0,TA,0,,0.0,Y,0,0,119000,11.686887175419702
70.0,5,1959,1959,0.0,179.0,1150.0,Y,1150,1,0,TA,0,RFn,1.0,Y,0,0,141000,11.856522261533737
70.0,5,1961,1961,0.0,781.0,1150.0,Y,1150,1,0,TA,0,RFn,1.0,Y,0,0,146000,11.891368749982085
69.0,6,1966,1966,266.0,512.0,660.0,Y,1348,1,1,TA,1,RFn,2.0,Y,188,108,155000,11.951186847493476
69.0,5,1962,1962,0.0,784.0,925.0,Y,999,1,0,TA,0,Unf,1.0,Y,150,72,134500,11.80932691294063
74.0,7,1962,1962,0.0,809.0,1045.0,Y,1045,1,0,TA,0,Unf,2.0,Y,0,0,120000,11.695255355062795
70.0,5,1962,1962,0.0,468.0,864.0,Y,864,1,0,TA,0,Unf,1.0,Y,0,0,105000,11.561725152903833
70.0,5,1962,1962,0.0,953.0,1025.0,Y,1025,1,0,TA,0,,0.0,Y,96,80,124000,11.728044909070785
62.0,5,1900,2005,0.0,0.0,716.0,Y,2014,2,0,TA,0,Unf,2.0,Y,0,72,169000,12.037659911047468
57.0,4,1925,1950,0.0,0.0,686.0,N,1328,1,0,TA,0,Unf,1.0,Y,0,172,107000,11.580593459194764
60.0,5,1948,1950,264.0,276.0,1212.0,Y,1668,1,0,TA,0,Unf,1.0,Y,0,0,135000,11.813037464800539
60.0,4,1920,1980,0.0,284.0,1147.0,N,1657,1,0,Fa,1,Unf,1.0,N,0,0,111500,11.621788838451959
60.0,6,1900,2004,0.0,381.0,780.0,Y,1416,1,0,Gd,0,Unf,2.0,Y,0,24,156500,11.960817678718287
60.0,7,1925,1990,0.0,16.0,728.0,Y,1641,1,1,Ex,1,Unf,2.0,Y,0,0,178000,12.08954444723597
58.0,7,1900,1970,0.0,208.0,712.0,Y,1428,1,0,TA,0,Fin,2.0,Y,264,0,139900,11.848690308590857
66.0,7,1930,1950,0.0,0.0,502.0,N,1004,1,0,Gd,1,Unf,1.0,N,280,0,105000,11.561725152903833
70.0,6,1930,2005,0.0,0.0,813.0,Y,813,1,0,Gd,0,Unf,1.0,N,0,113,110000,11.608244735642321
56.0,4,1900,1950,0.0,0.0,938.0,N,1951,2,0,Fa,0,Unf,2.0,P,0,6,111500,11.621788838451959
56.0,6,1924,1950,0.0,143.0,1032.0,N,1032,1,0,TA,0,Unf,1.0,Y,0,0,108000,11.58989576532275
50.0,5,1925,1950,0.0,0.0,844.0,Y,844,1,0,TA,0,Unf,1.0,N,50,81,111500,11.621788838451959
50.0,5,1880,1991,0.0,0.0,636.0,Y,1750,1,0,Ex,0,Unf,1.0,N,0,0,124000,11.728044909070785
60.0,4,1950,1950,0.0,0.0,576.0,Y,864,1,0,TA,0,RFn,1.0,Y,0,0,105000,11.561725152903833
40.0,6,1920,1950,0.0,0.0,648.0,Y,1118,1,0,TA,0,Unf,2.0,Y,0,0,116000,11.661354090741
42.0,3,1905,1950,0.0,0.0,738.0,Y,1376,1,0,TA,0,Unf,1.0,N,0,0,96900,11.481445117743048
50.0,5,1955,1955,0.0,576.0,960.0,Y,960,1,0,TA,0,Unf,2.0,Y,0,0,135500,11.816734299348461
50.0,5,1924,1950,145.0,0.0,816.0,Y,1566,1,1,Gd,0,Unf,2.0,Y,24,0,139000,11.842236406331555
52.0,3,1921,1950,0.0,416.0,492.0,Y,492,1,0,TA,0,Unf,1.0,N,0,0,61500,11.026808713825016
56.0,6,1945,1950,0.0,310.0,770.0,Y,1182,1,1,TA,0,Unf,1.0,Y,0,0,120000,11.695255355062795
49.0,3,1955,2005,0.0,256.0,1162.0,Y,1163,1,0,TA,0,Unf,1.0,Y,142,98,126175,11.745433036677353
48.0,3,1920,1950,0.0,0.0,798.0,Y,840,1,0,Fa,0,Unf,1.0,N,112,0,64000,11.06665398721974
69.0,6,1910,1950,0.0,0.0,1020.0,N,1928,2,0,Fa,0,Unf,1.0,Y,0,60,137000,11.827743504053695
60.0,4,1900,1950,0.0,0.0,1095.0,N,1774,2,0,TA,0,Unf,3.0,N,0,0,87000,11.373674891823535
60.0,7,1914,1970,0.0,390.0,880.0,N,1768,1,1,TA,2,Unf,2.0,N,0,341,163000,12.001511614739405
70.0,7,1910,2005,0.0,0.0,1226.0,Y,2104,2,0,TA,0,Unf,2.0,P,0,341,155000,11.951186847493476
63.0,5,1900,1950,0.0,0.0,540.0,N,1440,1,0,TA,0,Unf,1.0,Y,0,0,79000,11.277215789596893
65.0,7,1916,1950,0.0,0.0,815.0,Y,1690,1,0,TA,1,Unf,1.0,Y,0,0,144000,11.87757552297847
60.0,6,1910,1993,0.0,0.0,684.0,N,1368,1,0,TA,0,Unf,1.0,N,0,158,114504,11.648373769145277
60.0,7,1920,1950,0.0,0.0,596.0,Y,1762,1,1,Gd,0,Unf,2.0,N,36,0,157000,11.964007453736912
84.0,6,1923,1950,0.0,0.0,1200.0,Y,1200,1,0,TA,0,Unf,1.0,Y,0,0,125000,11.736077016252437
90.0,10,1892,1993,0.0,0.0,1107.0,Y,3608,2,1,Ex,2,Unf,3.0,Y,0,260,475000,13.07107218827772
33.0,5,1920,1950,0.0,0.0,624.0,N,1248,2,0,TA,0,,0.0,N,0,130,93500,11.44572741040675
65.0,5,1958,1958,0.0,0.0,960.0,Y,960,1,0,TA,0,Unf,2.0,Y,0,0,125000,11.736077016252437
63.0,3,1918,1950,0.0,0.0,1020.0,N,1020,1,0,Fa,0,,0.0,N,0,0,64500,11.07443600653965
,4,1941,1950,0.0,266.0,788.0,Y,788,1,0,TA,2,,0.0,Y,0,0,100000,11.51293546492023
65.0,6,1939,1950,0.0,0.0,972.0,Y,1577,1,0,Fa,1,Unf,1.0,Y,0,0,140200,11.850832386224807
69.0,6,1924,1996,0.0,0.0,848.0,N,1827,1,0,TA,1,Unf,1.0,Y,27,36,202500,12.218500103788143
50.0,6,1947,1950,0.0,399.0,1004.0,Y,1664,2,0,TA,2,Unf,2.0,Y,0,24,159000,11.976665770490767
65.0,5,1939,1950,0.0,507.0,793.0,Y,1118,1,0,TA,1,Unf,2.0,Y,0,0,119900,11.694421681264394
52.0,6,1934,1950,0.0,0.0,816.0,Y,1176,1,0,TA,1,Unf,2.0,Y,112,0,114500,11.648338835562747
,5,1936,1950,0.0,0.0,896.0,Y,1344,1,0,TA,0,Unf,1.0,Y,200,114,115000,11.652696102959753
51.0,3,1930,1950,0.0,347.0,728.0,Y,1162,1,0,TA,0,Unf,1.0,Y,0,24,75000,11.225256725762893
51.0,5,1925,1950,0.0,489.0,768.0,N,1015,1,0,TA,0,Unf,1.0,Y,0,0,88000,11.385103457032141
52.0,4,1947,1950,0.0,0.0,0.0,N,912,1,0,TA,0,,0.0,N,0,0,80500,11.296024885689746
52.0,5,1928,1950,0.0,0.0,1042.0,Y,1576,1,0,TA,1,Unf,1.0,Y,0,0,149000,11.91170829631447
51.0,5,1930,1984,0.0,0.0,741.0,Y,1324,1,0,Gd,0,Unf,1.0,Y,0,0,110000,11.608244735642321
50.0,6,1925,1980,0.0,397.0,1103.0,Y,1103,1,0,Gd,1,Unf,2.0,Y,166,120,110500,11.612779849672751
50.0,5,1921,1950,0.0,616.0,616.0,Y,616,1,0,TA,0,Unf,1.0,Y,0,0,89000,11.39640288460621
58.0,5,1922,1950,0.0,0.0,993.0,Y,1048,1,0,TA,1,Unf,1.0,Y,0,0,113000,11.635151947212842
50.0,5,1925,1950,0.0,0.0,816.0,Y,816,1,0,TA,0,Unf,1.0,N,168,0,109000,11.599112335481124
90.0,6,1962,1962,0.0,0.0,1595.0,Y,2486,2,0,TA,1,Unf,2.0,Y,0,0,220000,12.301387370778713
60.0,4,1970,1970,160.0,789.0,960.0,N,960,1,0,TA,0,Unf,2.0,Y,0,288,129000,11.767575435251748
59.0,6,1910,2003,0.0,0.0,485.0,Y,1635,1,0,Gd,0,Unf,1.0,Y,394,0,117000,11.669937760751914
153.0,4,1941,1950,0.0,0.0,693.0,N,693,1,0,Fa,0,,0.0,N,0,20,52500,10.868587496017359
60.0,4,1924,1950,0.0,0.0,596.0,Y,1430,2,0,Fa,0,Unf,2.0,Y,218,0,107000,11.580593459194764
60.0,5,1910,2004,0.0,0.0,396.0,Y,1330,1,0,TA,0,Unf,1.0,N,0,72,116500,11.665655135642039
50.0,5,1919,1950,0.0,0.0,610.0,N,819,1,0,Gd,0,,0.0,N,0,0,72000,11.184435286790631
50.0,6,1937,1950,0.0,0.0,780.0,Y,1376,2,0,TA,1,Unf,1.0,N,0,0,119500,11.691080018519527
60.0,5,1938,1995,0.0,0.0,803.0,Y,1360,1,1,Gd,0,Unf,1.0,Y,0,65,125500,11.74006900564972
60.0,3,1922,1950,0.0,0.0,1007.0,N,1077,1,0,TA,1,Unf,1.0,P,0,100,91000,11.418625774449598
60.0,6,1935,1982,0.0,490.0,520.0,N,754,1,0,TA,0,,0.0,N,53,0,84500,11.344518647594766
60.0,6,1930,1950,0.0,343.0,984.0,Y,984,1,0,TA,0,Unf,1.0,N,0,0,90000,11.407576060361786
82.0,5,1951,1951,41.0,329.0,806.0,Y,1422,1,0,TA,1,Unf,1.0,Y,0,0,137500,11.83138646878959
120.0,6,1964,1964,0.0,0.0,1921.0,Y,1921,2,0,TA,0,Unf,2.0,Y,0,180,150000,11.918397239722838
100.0,5,1950,1950,0.0,0.0,0.0,Y,1640,1,0,TA,1,RFn,2.0,Y,0,0,131000,11.782960235741939
92.0,5,1958,1958,120.0,300.0,1062.0,Y,1352,1,0,Gd,0,Unf,1.0,Y,168,0,130000,11.775297421715827
55.0,5,1935,1950,0.0,0.0,0.0,N,1032,1,0,TA,1,Unf,1.0,Y,0,0,125000,11.736077016252437
50.0,5,1936,1950,0.0,0.0,830.0,Y,879,1,0,TA,0,Unf,1.0,P,0,108,80000,11.289794413577894
50.0,7,2004,2004,0.0,510.0,1073.0,Y,1073,2,0,TA,0,Unf,1.0,Y,0,120,157000,11.964007453736912
75.0,4,1963,1979,51.0,547.0,1051.0,Y,1382,1,1,TA,1,Unf,2.0,Y,0,82,148000,11.904974309480181
72.0,4,1967,1967,0.0,0.0,0.0,Y,1296,2,0,TA,0,Unf,2.0,Y,0,0,90000,11.407576060361786
70.0,6,1963,2003,0.0,663.0,1059.0,Y,1068,1,0,TA,0,RFn,1.0,Y,192,0,154500,11.947955847790901
,5,1967,1967,305.0,779.0,1064.0,Y,1064,1,0,TA,1,Unf,2.0,Y,314,48,153600,11.942113610091182
96.0,5,1966,1966,97.0,328.0,1164.0,Y,1320,1,0,TA,2,RFn,2.0,Y,160,68,164500,12.010671928196443
80.0,6,1964,1964,0.0,456.0,912.0,Y,934,1,0,TA,0,Unf,1.0,Y,77,0,132000,11.790564777297387
75.0,5,1966,1966,0.0,773.0,1059.0,Y,1059,1,0,TA,0,Fin,1.0,Y,0,88,142500,11.86710429621008
,5,1968,1968,188.0,673.0,1051.0,Y,1159,1,1,TA,1,Unf,1.0,Y,466,0,158000,11.970356641102999
74.0,6,1978,1978,203.0,209.0,672.0,Y,1400,1,1,TA,1,Fin,2.0,Y,0,0,149500,11.915058360753719
,5,1967,1967,450.0,194.0,1176.0,Y,1458,1,1,TA,1,Unf,2.0,Y,284,0,165000,12.013706813470414
78.0,5,1968,1993,0.0,570.0,1461.0,Y,1721,2,1,TA,1,RFn,2.0,Y,0,96,180000,12.100717685412471
,6,1978,1978,200.0,794.0,960.0,Y,1040,1,0,TA,1,Unf,2.0,Y,131,0,160500,11.986055452062393
,5,1977,1977,0.0,0.0,1967.0,Y,1967,2,0,TA,0,Fin,2.0,Y,170,0,156500,11.960817678718287
75.0,5,1977,1977,99.0,483.0,1949.0,Y,1949,2,0,TA,0,RFn,2.0,Y,32,0,157000,11.964007453736912
,5,1958,1958,0.0,57.0,1052.0,Y,1920,2,0,Gd,1,Unf,2.0,Y,0,0,172500,12.058158312538197
88.0,5,1957,2000,67.0,168.0,1134.0,Y,1803,2,0,TA,1,RFn,2.0,Y,0,0,155000,11.951186847493476
102.0,5,1955,1974,0.0,306.0,1763.0,Y,1779,1,1,TA,1,Unf,2.0,Y,0,418,170000,12.04355959836804
,5,1924,1950,65.0,0.0,872.0,N,872,1,0,Fa,1,Unf,1.0,N,0,0,105000,11.561725152903833
,4,1965,2001,0.0,648.0,648.0,Y,960,0,0,TA,0,Unf,1.0,Y,88,0,145000,11.884495917930655
,5,1956,1987,0.0,988.0,1188.0,Y,1437,1,1,TA,1,Unf,2.0,Y,304,0,168000,12.031725210748633
,7,1967,1967,123.0,810.0,1865.0,Y,1830,1,0,TA,2,Unf,2.0,Y,0,115,278000,12.535379989788607
87.0,5,1963,1963,0.0,104.0,1000.0,Y,1000,1,0,TA,2,Unf,2.0,Y,238,0,164000,12.00762780434872
81.0,7,1953,1953,0.0,603.0,1304.0,Y,2287,2,0,TA,1,Fin,2.0,Y,0,21,225000,12.323860125621126
72.0,5,1971,1972,153.0,535.0,782.0,Y,810,1,0,TA,0,Unf,2.0,Y,0,0,130000,11.775297421715827
100.0,5,1974,1974,0.0,762.0,864.0,Y,894,1,0,TA,1,Unf,2.0,Y,241,0,142500,11.86710429621008
,7,1980,1981,0.0,397.0,430.0,Y,1700,2,1,Gd,0,Fin,1.0,Y,188,36,148400,11.907673348237187
,7,1986,1986,0.0,1082.0,1453.0,Y,1453,1,1,Gd,1,RFn,2.0,Y,0,80,190000,12.154784614286667
75.0,4,1954,1954,0.0,799.0,967.0,Y,1350,1,1,TA,1,RFn,2.0,Y,237,0,146000,11.891368749982085
62.0,5,1942,1950,0.0,230.0,799.0,N,1150,1,0,TA,2,Unf,1.0,Y,264,0,128000,11.759793355371237
78.0,5,1948,2002,0.0,603.0,896.0,Y,2008,3,0,Ex,0,Unf,1.0,Y,103,0,225000,12.323860125621126
,6,1966,1966,0.0,0.0,697.0,Y,2201,2,0,Gd,1,Unf,2.0,Y,586,236,274970,12.524420916542532
114.0,6,1928,1950,0.0,0.0,672.0,Y,2009,2,0,TA,2,Unf,3.0,P,0,42,235000,12.367345048436391
60.0,6,1935,1990,0.0,425.0,1836.0,Y,3672,3,1,Gd,2,Unf,2.0,Y,684,80,415000,12.936036208848487
78.0,5,1962,1962,96.0,612.0,1776.0,Y,1560,2,0,TA,1,Fin,2.0,Y,453,253,182000,12.111767460549332
80.0,5,1952,2002,232.0,0.0,0.0,Y,1488,1,0,TA,1,RFn,2.0,Y,0,189,135000,11.813037464800539
70.0,5,1955,1999,164.0,0.0,1057.0,Y,1057,1,0,Gd,0,Unf,1.0,Y,0,0,137000,11.827743504053695
75.0,6,1954,1972,0.0,444.0,994.0,Y,1855,2,0,TA,0,Unf,1.0,Y,182,0,136900,11.827013315851762
75.0,6,1953,1953,0.0,468.0,1000.0,Y,1609,1,1,TA,0,Unf,1.0,Y,0,0,149900,11.917730355182513
57.0,5,1952,1952,0.0,210.0,980.0,Y,1148,1,0,TA,0,Unf,1.0,Y,0,0,123500,11.724004532183379
77.0,5,1954,1954,0.0,0.0,0.0,Y,1124,1,0,TA,1,,0.0,N,0,36,93000,11.440365524765756
50.0,5,1948,1950,0.0,0.0,810.0,Y,1456,1,0,TA,1,Unf,1.0,P,0,0,91500,11.424105180165641
,6,1985,1985,85.0,1258.0,1298.0,Y,1298,2,0,Gd,1,Unf,2.0,Y,165,26,180000,12.100717685412471
88.0,6,1989,1989,232.0,549.0,868.0,Y,2559,2,1,Ex,1,RFn,2.0,Y,0,245,209000,12.250094315624496
80.0,8,1993,1994,125.0,380.0,777.0,Y,1911,2,1,Gd,1,RFn,2.0,Y,182,81,215000,12.278397958261774
73.0,6,1993,1993,0.0,261.0,1344.0,Y,1440,2,0,Gd,0,Unf,4.0,Y,288,0,224500,12.32163544049751
133.0,7,2005,2006,0.0,0.0,1308.0,Y,1876,2,1,Gd,0,RFn,3.0,Y,0,40,229800,12.34496899599742
64.0,7,2005,2005,0.0,393.0,1208.0,Y,1208,2,0,Gd,0,RFn,2.0,Y,105,58,183600,12.120520203776788
64.0,7,2006,2006,84.0,684.0,1199.0,Y,1220,2,0,Gd,0,RFn,2.0,Y,105,54,194000,12.175618592671356
64.0,7,2006,2006,0.0,0.0,1286.0,Y,1294,2,0,Gd,1,RFn,2.0,Y,168,55,193879,12.174994689959313
86.0,7,2005,2006,240.0,20.0,1614.0,Y,1614,2,0,Gd,0,RFn,3.0,Y,144,59,221500,12.308182383129823
73.0,7,2006,2006,0.0,0.0,1498.0,Y,1498,2,0,Gd,0,RFn,2.0,Y,351,33,204900,12.230282214644559
73.0,7,2006,2006,0.0,464.0,1391.0,Y,1962,2,1,Gd,0,RFn,3.0,Y,0,90,239799,12.387560521575551
90.0,6,2006,2006,0.0,1576.0,1836.0,Y,1846,2,0,Gd,1,RFn,2.0,Y,0,32,233555,12.361177156030575
78.0,7,2005,2005,0.0,1300.0,1734.0,Y,1734,2,0,Gd,0,Fin,2.0,Y,160,24,260000,12.468440756144114
78.0,8,2005,2006,198.0,1122.0,1570.0,Y,1590,2,1,Ex,0,Fin,3.0,Y,176,80,294900,12.594394985777612
91.0,7,2005,2006,0.0,0.0,945.0,Y,1809,2,1,Gd,0,RFn,2.0,Y,144,54,209700,12.253437985595856
78.0,7,2005,2005,140.0,56.0,1614.0,Y,1614,2,0,Gd,1,Fin,2.0,Y,100,45,225000,12.323860125621126
78.0,7,2005,2005,532.0,0.0,784.0,Y,1596,2,1,Gd,0,RFn,2.0,Y,144,45,181000,12.10625783509458
80.0,8,1992,1992,0.0,789.0,908.0,Y,1915,2,1,Gd,1,Fin,2.0,Y,120,150,220000,12.301387370778713
,5,1964,1964,621.0,812.0,1624.0,Y,1582,2,0,TA,0,Unf,2.0,N,168,198,190000,12.154784614286667
,6,1969,1969,0.0,938.0,938.0,Y,988,1,0,TA,2,Unf,2.0,Y,0,130,180000,12.100717685412471
62.0,7,1975,1975,0.0,655.0,1533.0,Y,1533,2,0,Gd,2,Unf,2.0,Y,200,54,280000,12.54254845357358
80.0,6,1968,1968,0.0,853.0,1388.0,Y,1388,2,0,TA,1,RFn,2.0,Y,0,58,158900,11.97603664577121
57.0,5,1996,1996,0.0,298.0,870.0,Y,914,1,0,TA,0,Unf,2.0,Y,0,0,148000,11.904974309480181
95.0,5,1996,1996,0.0,0.0,1100.0,Y,1100,1,1,TA,0,RFn,2.0,Y,0,0,145000,11.884495917930655
65.0,6,1995,1995,68.0,0.0,781.0,Y,1499,2,1,Gd,1,RFn,2.0,Y,413,91,187000,12.138869243416009
,7,1998,1998,0.0,846.0,1425.0,Y,1425,2,0,TA,0,RFn,2.0,Y,0,130,193000,12.170450649220749
43.0,5,1995,1995,0.0,716.0,990.0,Y,990,1,0,TA,0,Unf,2.0,Y,224,0,156000,11.957617696467539
70.0,7,2000,2000,244.0,1400.0,1525.0,Y,1525,2,0,Gd,0,RFn,2.0,Y,219,36,235000,12.367345048436391
79.0,6,1997,1997,0.0,1200.0,1479.0,Y,1494,2,0,Gd,0,RFn,2.0,Y,168,27,217000,12.28765724080691
78.0,7,1999,1999,183.0,1162.0,1588.0,Y,1588,2,0,Gd,0,RFn,2.0,Y,158,29,214000,12.273735966890268
68.0,7,1999,1999,0.0,500.0,842.0,Y,1749,2,1,Gd,0,RFn,2.0,Y,140,85,196000,12.185875040240456
72.0,7,1999,2000,0.0,894.0,951.0,Y,1779,2,1,Gd,1,Fin,2.0,Y,208,107,217000,12.28765724080691
95.0,7,2002,2002,0.0,700.0,916.0,Y,1861,2,1,Gd,0,RFn,2.0,Y,146,91,200000,12.206077645517674
65.0,7,2002,2002,144.0,0.0,936.0,Y,1776,2,1,Gd,1,RFn,2.0,Y,144,96,192500,12.167856627501678
118.0,7,2001,2002,150.0,0.0,1541.0,Y,1541,2,0,Gd,1,RFn,3.0,Y,468,81,205000,12.230770136157428
55.0,5,1976,1976,0.0,483.0,911.0,Y,954,1,0,TA,0,Unf,2.0,Y,0,0,132500,11.794345471549745
50.0,6,1977,1977,62.0,509.0,675.0,Y,1388,1,1,TA,0,Unf,1.0,Y,406,36,157500,11.967187086434018
42.0,6,1978,1978,123.0,595.0,995.0,Y,1282,2,0,TA,0,Unf,3.0,Y,386,0,174000,12.066816325306588
69.0,5,1969,1969,0.0,523.0,971.0,Y,971,1,1,TA,1,Unf,1.0,Y,0,0,128500,11.763691965388299
120.0,5,1972,1972,0.0,360.0,864.0,Y,864,1,0,TA,0,RFn,1.0,Y,0,0,128500,11.763691965388299
70.0,5,1972,1972,0.0,894.0,894.0,Y,894,1,0,TA,0,Unf,2.0,Y,256,0,149900,11.917730355182513
60.0,5,1972,1972,0.0,437.0,864.0,Y,864,1,0,TA,0,Unf,1.0,Y,0,0,119900,11.694421681264394
,6,1993,1994,0.0,338.0,630.0,Y,1320,2,1,TA,0,Unf,2.0,Y,0,48,137000,11.827743504053695
90.0,8,2002,2002,210.0,932.0,1065.0,Y,1989,2,1,Gd,1,Fin,2.0,Y,199,60,255000,12.449022745701502
,7,2002,2002,199.0,456.0,826.0,Y,1762,2,1,Gd,0,Fin,2.0,Y,320,54,222000,12.310437165348775
45.0,6,1999,1999,148.0,639.0,840.0,Y,1755,2,1,TA,1,RFn,2.0,Y,176,73,214000,12.273735966890268
,8,2002,2002,0.0,872.0,1348.0,Y,1358,1,1,Gd,1,Unf,2.0,Y,68,166,220000,12.301387370778713
,8,2001,2002,178.0,0.0,1753.0,Y,1787,2,0,Gd,1,RFn,3.0,Y,198,150,275000,12.524530013005734
70.0,7,2002,2002,0.0,0.0,872.0,Y,1909,2,1,Gd,0,RFn,2.0,Y,0,108,197000,12.190964083849375
,7,2002,2002,295.0,986.0,1654.0,Y,1654,2,0,Gd,0,Unf,3.0,Y,0,136,230000,12.345838935721968
67.0,8,1999,1999,261.0,920.0,1090.0,Y,2214,2,1,Gd,1,Fin,3.0,Y,197,80,268500,12.500609917318906
,7,1996,1997,0.0,0.0,1065.0,Y,2049,2,1,Gd,1,Unf,2.0,Y,120,48,210900,12.259144108039314
90.0,7,1998,1998,227.0,796.0,1054.0,Y,1939,2,1,Gd,1,RFn,3.0,Y,128,84,227000,12.33270970174018
90.0,7,1995,1996,0.0,685.0,930.0,Y,1995,2,1,Gd,1,RFn,2.0,Y,275,170,237000,12.37581963951765
75.0,7,1998,1998,0.0,975.0,1108.0,Y,2097,2,1,Gd,1,RFn,2.0,Y,253,170,274300,12.521981322562505
70.0,7,2004,2005,0.0,24.0,1860.0,Y,1836,2,0,Gd,1,Fin,2.0,Y,120,33,216837,12.28690580994122
37.0,6,2003,2003,170.0,717.0,848.0,Y,848,1,0,Gd,0,Fin,2.0,Y,140,0,133000,11.798111925972618
37.0,6,2004,2004,169.0,662.0,848.0,Y,848,1,0,Gd,1,RFn,2.0,Y,140,0,155900,11.956976469393481
120.0,8,2006,2006,0.0,0.0,1079.0,Y,1919,2,1,Gd,1,RFn,2.0,Y,0,51,233230,12.359784657728284
70.0,7,2003,2003,0.0,1000.0,1390.0,Y,1390,2,0,Gd,0,RFn,2.0,Y,0,68,207000,12.240478903153711
41.0,7,2004,2005,0.0,0.0,847.0,Y,1948,2,1,Gd,1,Fin,2.0,Y,100,48,195000,12.180759965737863
70.0,6,2003,2003,120.0,340.0,1682.0,Y,1700,2,0,Gd,0,RFn,2.0,Y,192,23,200000,12.206077645517674
74.0,7,2006,2006,0.0,0.0,851.0,Y,1737,2,1,Gd,0,RFn,2.0,Y,0,105,203160,12.221754047131853
70.0,7,2005,2005,0.0,0.0,784.0,Y,1611,2,1,Gd,0,RFn,2.0,Y,144,36,195800,12.184854116317803
84.0,7,2005,2006,196.0,24.0,1552.0,Y,1552,2,0,Gd,0,RFn,3.0,Y,144,20,212900,12.268582547911404
89.0,7,2004,2004,0.0,0.0,860.0,Y,1720,2,1,Gd,0,RFn,2.0,Y,0,70,196500,12.188422799337028
65.0,7,2005,2006,0.0,996.0,1336.0,Y,1336,2,0,Gd,0,Unf,2.0,Y,136,43,198000,12.19602736016897
68.0,6,2005,2006,0.0,0.0,750.0,Y,1500,2,1,Gd,0,RFn,2.0,Y,0,35,173900,12.066241450757124
65.0,6,2005,2006,0.0,0.0,728.0,Y,1456,2,1,Gd,1,Fin,2.0,Y,0,24,163990,12.0075668272517
65.0,7,2005,2005,0.0,24.0,1310.0,Y,1310,2,0,Gd,1,Fin,2.0,Y,0,0,164990,12.013646205940514
67.0,4,1910,2000,0.0,173.0,676.0,Y,1436,2,0,TA,0,Unf,2.0,Y,147,0,98000,11.49273296168228
134.0,5,1959,1959,132.0,176.0,1466.0,Y,1466,1,1,Fa,2,Fin,2.0,Y,0,140,149900,11.917730355182513
67.0,4,1951,1951,0.0,836.0,836.0,Y,1220,1,0,TA,0,Unf,2.0,Y,0,0,102000,11.532737896139919
38.0,6,1975,1975,355.0,976.0,976.0,Y,1012,2,0,TA,0,,0.0,Y,0,0,127500,11.755879486687116
35.0,6,1975,1975,250.0,945.0,945.0,Y,980,2,0,TA,0,,0.0,Y,0,0,127500,11.755879486687116
73.0,5,1969,1969,0.0,847.0,1176.0,Y,1176,1,0,TA,0,Unf,1.0,Y,0,92,119900,11.694421681264394
62.0,7,2003,2004,190.0,0.0,796.0,Y,1724,2,1,Gd,1,Fin,2.0,Y,168,57,196500,12.188422799337028
75.0,6,2002,2002,,475.0,914.0,Y,914,1,0,Gd,0,,0.0,N,32,0,117250,11.672072215056804
